OwnersAge,Gender,Zone,Class,VehiculeAge,BonusClass,Duration,NumberClaims,ClaimCost
52,M,2,6,13,6,0.087671,0,0
52,M,2,6,13,7,1.49589,0,0
52,M,2,6,14,4,0.49863,0,0
52,M,2,6,14,5,0.49589,0,0
52,M,2,6,14,6,2.457534,0,0
52,M,2,6,14,7,2.490411,0,0
52,M,2,6,15,5,1,0,0
52,M,2,6,15,6,1,0,0
52,M,2,6,15,7,2.213699,0,0
52,M,2,6,16,3,0.49863,0,0
52,M,2,6,16,5,1,0,0
52,M,2,6,16,7,1.416438,0,0
52,M,2,6,17,7,0.928767,0,0
52,M,2,6,19,7,0.958904,0,0
52,M,2,7,3,7,0.364384,0,0
52,M,2,7,5,7,0.556164,0,0
52,M,2,7,10,2,0.383562,0,0
52,M,2,7,10,7,0.369863,0,0
52,M,3,1,1,1,0.931507,0,0
52,M,3,1,1,2,0.016438,0,0
52,M,3,1,3,2,1,0,0
52,M,3,1,5,2,0.430137,0,0
52,M,3,1,6,7,1,0,0
52,M,3,1,7,2,1,0,0
52,M,3,1,7,7,1.367123,0,0
52,M,3,1,8,1,0.361644,0,0
52,M,3,1,8,2,0.449315,0,0
52,M,3,1,8,3,0.049315,0,0
52,M,3,1,9,6,0.50137,0,0
52,M,3,1,12,1,0.479452,0,0
52,M,3,1,12,7,0.052055,0,0
52,M,3,1,13,1,1,0,0
52,M,3,1,13,6,0.167123,0,0
52,M,3,1,13,7,0.241096,0,0
52,M,3,1,14,1,0.980822,0,0
52,M,3,1,14,5,0.969863,0,0
52,M,3,1,18,7,1,0,0
52,M,3,1,19,7,1.90411,0,0
52,M,3,1,20,7,0.972603,0,0
52,M,3,1,27,1,0.928767,0,0
52,M,3,1,27,7,0.953425,0,0
52,M,3,1,36,7,1,0,0
52,M,3,1,37,5,0.969863,0,0
52,M,3,1,39,7,0.189041,0,0
52,M,3,1,41,2,0.586301,0,0
52,M,3,1,41,3,0.49589,0,0
52,M,3,1,47,1,1,0,0
52,M,3,1,52,4,0.471233,0,0
52,M,3,1,53,7,1,0,0
52,M,3,1,70,1,2,0,0
52,M,3,2,0,7,0.079452,0,0
52,M,3,2,1,1,0.19726,0,0
52,M,3,2,1,7,0.90137,0,0
52,M,3,2,2,2,1.334247,0,0
52,M,3,2,2,7,1,0,0
52,M,3,2,3,1,0.449315,0,0
52,M,3,2,4,4,0.49863,0,0
52,M,3,2,4,5,0.50137,0,0
52,M,3,2,6,2,0.210959,0,0
52,M,3,2,6,3,0.164384,0,0
52,M,3,2,8,5,1,0,0
52,M,3,2,8,7,0.936986,0,0
52,M,3,2,11,2,0.536986,0,0
52,M,3,2,12,1,0.073973,0,0
52,M,3,2,14,7,1.00274,0,0
52,M,3,2,15,1,0.972603,0,0
52,M,3,2,15,6,1,0,0
52,M,3,2,17,1,0.958904,0,0
52,M,3,2,17,5,0.49863,0,0
52,M,3,2,18,2,0.991781,0,0
52,M,3,2,21,1,1,0,0
52,M,3,2,31,7,0.49863,0,0
52,M,3,2,40,1,0,0,0
52,M,3,2,57,3,1,0,0
52,M,3,3,0,1,1.186301,0,0
52,M,3,3,0,3,0.123288,0,0
52,M,3,3,0,5,0.191781,0,0
52,M,3,3,0,7,1.134247,0,0
52,M,3,3,1,1,3.723288,0,0
52,M,3,3,1,2,1,0,0
52,M,3,3,1,3,2.528767,0,0
52,M,3,3,1,4,0.50137,0,0
52,M,3,3,1,5,0.265753,0,0
52,M,3,3,1,6,1.476712,0,0
52,M,3,3,1,7,4.89589,0,0
52,M,3,3,2,1,2.515068,0,0
52,M,3,3,2,2,3.079452,0,0
52,M,3,3,2,4,0.616438,0,0
52,M,3,3,2,6,1.923288,0,0
52,M,3,3,2,7,6.594521,0,0
52,M,3,3,3,1,0.50411,0,0
52,M,3,3,3,2,2.336986,0,0
52,M,3,3,3,3,2.90411,0,0
52,M,3,3,3,4,0.50411,0,0
52,M,3,3,3,7,3.90137,0,0
52,M,3,3,4,1,0.920548,0,0
52,M,3,3,4,2,1.306849,0,0
52,M,3,3,4,3,0.336986,0,0
52,M,3,3,4,6,0.923288,0,0
52,M,3,3,4,7,3.841096,0,0
52,M,3,3,5,1,0.975342,0,0
52,M,3,3,5,4,1.49863,0,0
52,M,3,3,5,5,2.430137,0,0
52,M,3,3,5,7,2.967123,0,0
52,M,3,3,6,1,0.005479,0,0
52,M,3,3,6,3,0.49589,0,0
52,M,3,3,6,4,0.50411,0,0
52,M,3,3,6,7,1,0,0
52,M,3,3,7,2,0.706849,0,0
52,M,3,3,7,7,2.964384,0,0
52,M,3,3,8,1,1,0,0
52,M,3,3,8,3,0.224658,0,0
52,M,3,3,8,5,1.49589,0,0
52,M,3,3,8,7,2.917808,0,0
52,M,3,3,9,4,0.49863,0,0
52,M,3,3,9,7,1,0,0
52,M,3,3,10,5,1,0,0
52,M,3,3,10,7,2.676712,0,0
52,M,3,3,11,1,0.30137,0,0
52,M,3,3,11,2,0.40274,0,0
52,M,3,3,11,7,1,0,0
52,M,3,3,12,2,0.884932,0,0
52,M,3,3,12,6,1,0,0
52,M,3,3,13,1,1.210959,0,0
52,M,3,3,13,2,0.391781,0,0
52,M,3,3,13,3,0.572603,0,0
52,M,3,3,13,7,2.178082,0,0
52,M,3,3,14,1,2.394521,0,0
52,M,3,3,14,2,0.939726,0,0
52,M,3,3,14,3,0.391781,0,0
52,M,3,3,14,4,1.452055,0,0
52,M,3,3,14,6,1.50137,0,0
52,M,3,3,14,7,1,0,0
52,M,3,3,15,1,0.191781,0,0
52,M,3,3,15,2,1.550685,0,0
52,M,3,3,15,3,2.008219,0,0
52,M,3,3,15,4,0.435616,0,0
52,M,3,3,15,5,1,0,0
52,M,3,3,15,6,1,0,0
52,M,3,3,15,7,4.252055,0,0
52,M,3,3,16,1,1.79726,0,0
52,M,3,3,16,4,0.50137,0,0
52,M,3,3,16,6,0.865753,0,0
52,M,3,3,16,7,2.824658,0,0
52,M,3,3,17,1,1.564384,0,0
52,M,3,3,17,3,0.991781,0,0
52,M,3,3,17,4,0.49863,0,0
52,M,3,3,17,6,0.720548,0,0
52,M,3,3,17,7,8.427397,0,0
52,M,3,3,18,2,0.49863,0,0
52,M,3,3,18,3,2,0,0
52,M,3,3,18,4,0.032877,0,0
52,M,3,3,18,5,0.041096,0,0
52,M,3,3,18,6,1,0,0
52,M,3,3,18,7,0.49589,0,0
52,M,3,3,19,5,1,0,0
52,M,3,3,21,1,1,0,0
52,M,3,3,21,2,0.252055,0,0
52,M,3,3,21,7,1,0,0
52,M,3,3,26,7,0.49863,0,0
52,M,3,3,27,1,0.986301,0,0
52,M,3,3,27,2,0,0,0
52,M,3,3,27,3,0.49589,0,0
52,M,3,3,30,1,0.49863,0,0
52,M,3,3,39,1,0.947945,0,0
52,M,3,3,43,7,1,0,0
52,M,3,4,0,4,0,0,0
52,M,3,4,0,6,0.523288,0,0
52,M,3,4,0,7,0.421918,0,0
52,M,3,4,1,4,0.969863,0,0
52,M,3,4,1,5,0.369863,0,0
52,M,3,4,1,6,0.49589,0,0
52,M,3,4,1,7,1.526027,0,0
52,M,3,4,2,1,0.50137,0,0
52,M,3,4,2,2,0.50137,0,0
52,M,3,4,2,7,1,0,0
52,M,3,4,3,1,0.430137,0,0
52,M,3,4,3,7,1,0,0
52,M,3,4,4,3,1.49589,0,0
52,M,3,4,4,4,0.076712,0,0
52,M,3,4,4,5,0.287671,0,0
52,M,3,4,4,6,0.967123,0,0
52,M,3,4,4,7,0.945205,0,0
52,M,3,4,5,2,1,0,0
52,M,3,4,5,7,1,0,0
52,M,3,4,6,2,0.50411,0,0
52,M,3,4,6,3,0.071233,0,0
52,M,3,4,6,4,0.419178,0,0
52,M,3,4,6,5,0.082192,0,0
52,M,3,4,7,2,0.50137,0,0
52,M,3,4,7,5,0.936986,0,0
52,M,3,4,7,7,1.380822,0,0
52,M,3,4,8,7,1,0,0
52,M,3,4,9,3,0.438356,0,0
52,M,3,4,9,6,1,0,0
52,M,3,4,9,7,0.972603,0,0
52,M,3,4,10,7,1.915068,0,0
52,M,3,4,11,5,0.50411,0,0
52,M,3,4,11,6,0.49589,0,0
52,M,3,4,11,7,1.879452,0,0
52,M,3,4,12,7,1,0,0
52,M,3,4,13,1,0.920548,0,0
52,M,3,4,13,2,0.284932,0,0
52,M,3,4,13,7,1.50137,0,0
52,M,3,4,14,1,1.342466,0,0
52,M,3,4,14,2,0.20274,0,0
52,M,3,4,14,7,1.591781,0,0
52,M,3,4,15,2,0.49589,0,0
52,M,3,4,15,3,0.975342,0,0
52,M,3,4,15,5,1,0,0
52,M,3,4,15,7,1,0,0
52,M,3,4,16,1,0.863014,0,0
52,M,3,4,16,2,1.49589,0,0
52,M,3,4,16,3,0.50411,0,0
52,M,3,4,16,7,0.991781,0,0
52,M,3,4,17,2,1,0,0
52,M,3,4,17,4,1,0,0
52,M,3,4,17,6,1.953425,0,0
52,M,3,4,17,7,1.936986,0,0
52,M,3,4,18,1,0.887671,0,0
52,M,3,4,18,2,1.673973,0,0
52,M,3,4,18,6,0.49863,0,0
52,M,3,4,18,7,1.791781,0,0
52,M,3,4,19,7,0.980822,0,0
52,M,3,4,20,1,0.449315,0,0
52,M,3,4,20,6,0.49589,0,0
52,M,3,4,20,7,0.50411,0,0
52,M,3,4,21,5,0.723288,0,0
52,M,3,4,21,7,0.931507,0,0
52,M,3,4,22,4,0.750685,0,0
52,M,3,4,22,5,0.49863,0,0
52,M,3,4,22,6,0.50137,0,0
52,M,3,4,37,7,1,0,0
52,M,3,4,48,1,0.50411,0,0
52,M,3,4,48,2,0.49589,0,0
52,M,3,5,1,3,0.49863,0,0
52,M,3,5,1,4,0.50137,0,0
52,M,3,5,1,7,3.876712,0,0
52,M,3,5,2,1,0.49863,0,0
52,M,3,5,2,2,1.991781,0,0
52,M,3,5,2,3,0.50411,0,0
52,M,3,5,2,4,0.49589,0,0
52,M,3,5,2,5,1.709589,0,0
52,M,3,5,2,7,5.923288,0,0
52,M,3,5,3,6,1,0,0
52,M,3,5,3,7,4,0,0
52,M,3,5,4,1,0.441096,0,0
52,M,3,5,4,5,0.49589,0,0
52,M,3,5,4,6,1,0,0
52,M,3,5,4,7,2,0,0
52,M,3,5,5,2,1,0,0
52,M,3,5,5,6,0.49863,0,0
52,M,3,5,5,7,1.90411,0,0
52,M,3,5,6,7,1.49863,0,0
52,M,3,5,7,1,1,0,0
52,M,3,5,7,7,3.027397,0,0
52,M,3,5,9,2,0.750685,0,0
52,M,3,5,9,3,0.238356,0,0
52,M,3,5,9,6,0.758904,0,0
52,M,3,5,10,2,0.413699,0,0
52,M,3,5,10,7,0.49863,0,0
52,M,3,5,11,1,0.819178,0,0
52,M,3,5,11,3,0.50137,0,0
52,M,3,5,12,2,1.00274,0,0
52,M,3,5,12,3,0.468493,0,0
52,M,3,5,13,1,1.936986,0,0
52,M,3,5,13,2,1.668493,0,0
52,M,3,5,13,3,1.252055,0,0
52,M,3,5,13,7,3.517808,0,0
52,M,3,5,14,2,0.482192,0,0
52,M,3,5,14,7,4.164384,0,0
52,M,3,5,15,2,0.427397,0,0
52,M,3,5,15,3,1.446575,0,0
52,M,3,5,15,4,1.457534,0,0
52,M,3,5,15,7,2.890411,0,0
52,M,3,5,16,1,0.786301,0,0
52,M,3,5,16,2,0.476712,0,0
52,M,3,5,16,3,0.452055,0,0
52,M,3,5,16,6,1.030137,0,0
52,M,3,5,16,7,1.989041,0,0
52,M,3,5,17,4,1.49863,0,0
52,M,3,5,17,5,1.50137,0,0
52,M,3,5,17,6,1.49863,0,0
52,M,3,5,17,7,8.465753,0,0
52,M,3,5,18,1,0,0,0
52,M,3,5,18,2,0.246575,0,0
52,M,3,5,18,3,1.994521,0,0
52,M,3,5,18,4,1.005479,0,0
52,M,3,5,18,7,3.663014,0,0
52,M,3,5,19,4,0.468493,0,0
52,M,3,5,19,7,1,0,0
52,M,3,5,21,4,0.928767,0,0
52,M,3,5,21,7,2,0,0
52,M,3,6,0,7,0.419178,0,0
52,M,3,6,1,6,1,0,0
52,M,3,6,1,7,1.879452,0,0
52,M,3,6,2,1,0.150685,0,0
52,M,3,6,2,7,3,0,0
52,M,3,6,3,3,0.884932,0,0
52,M,3,6,5,7,1,0,0
52,M,3,6,6,7,2.427397,0,0
52,M,3,6,7,1,0.29589,0,0
52,M,3,6,7,3,0.463014,0,0
52,M,3,6,7,7,3.115068,0,0
52,M,3,6,8,1,0.583562,0,0
52,M,3,6,8,2,0.320548,0,0
52,M,3,6,8,5,1.00274,0,0
52,M,3,6,8,7,3.449315,0,0
52,M,3,6,9,2,0.80274,0,0
52,M,3,6,9,7,5.013699,0,0
52,M,3,6,10,1,0.323288,0,0
52,M,3,6,10,4,0.49589,0,0
52,M,3,6,10,5,0.969863,0,0
52,M,3,6,10,6,1.457534,0,0
52,M,3,6,10,7,3.964384,1,6000
52,M,3,6,11,7,0.49589,0,0
52,M,3,6,12,2,1.00274,0,0
52,M,3,6,12,3,0.50137,0,0
52,M,3,6,12,4,0.758904,0,0
52,M,3,6,12,7,2.545205,0,0
52,M,3,6,13,1,1.019178,0,0
52,M,3,6,13,2,1.476712,0,0
52,M,3,6,13,7,1.920548,0,0
52,M,3,6,14,2,0.49863,0,0
52,M,3,6,14,3,0.50137,0,0
52,M,3,6,14,5,0.958904,0,0
52,M,3,6,14,7,3.627397,0,0
52,M,3,6,15,5,0.49863,0,0
52,M,3,6,15,6,0.50137,0,0
52,M,3,6,15,7,2.49589,0,0
52,M,3,6,16,1,1.364384,0,0
52,M,3,6,16,7,3.923288,0,0
52,M,3,6,17,7,0.947945,0,0
52,M,3,6,18,4,0.443836,0,0
52,M,3,6,18,7,0.39726,0,0
52,M,3,6,19,7,0.279452,0,0
52,M,3,6,21,7,0.956164,0,0
52,M,3,7,1,7,1.038356,0,0
52,M,3,7,8,1,0.367123,0,0
52,M,4,1,2,6,0.427397,0,0
52,M,4,1,3,1,0.126027,0,0
52,M,4,1,3,6,0.520548,0,0
52,M,4,1,3,7,2.969863,0,0
52,M,4,1,4,1,0,0,0
52,M,4,1,4,3,0.958904,0,0
52,M,4,1,4,6,0.413699,0,0
52,M,4,1,4,7,1.931507,0,0
52,M,4,1,5,7,0.10411,0,0
52,M,4,1,6,1,0.956164,0,0
52,M,4,1,6,3,0.49863,0,0
52,M,4,1,6,4,1.50137,0,0
52,M,4,1,6,5,0,0,0
52,M,4,1,6,7,0.994521,0,0
52,M,4,1,7,4,1,0,0
52,M,4,1,7,7,1.915068,0,0
52,M,4,1,8,4,0.50137,0,0
52,M,4,1,9,7,0.20274,0,0
52,M,4,1,10,1,0.441096,0,0
52,M,4,1,10,3,1,0,0
52,M,4,1,10,4,0.989041,0,0
52,M,4,1,10,7,1.131507,0,0
52,M,4,1,11,1,0.813699,0,0
52,M,4,1,11,7,2,0,0
52,M,4,1,12,1,0.416438,0,0
52,M,4,1,12,2,1,0,0
52,M,4,1,12,7,0.947945,0,0
52,M,4,1,13,1,1.169863,0,0
52,M,4,1,13,7,1.035616,0,0
52,M,4,1,14,7,1.183562,0,0
52,M,4,1,15,1,0.49863,0,0
52,M,4,1,15,5,1.246575,0,0
52,M,4,1,15,7,1.545205,0,0
52,M,4,1,16,2,1.49589,0,0
52,M,4,1,16,7,1.712329,0,0
52,M,4,1,17,1,1.972603,0,0
52,M,4,1,18,2,1,0,0
52,M,4,1,18,7,1,0,0
52,M,4,1,19,1,1,0,0
52,M,4,1,19,2,1,0,0
52,M,4,1,19,7,1,0,0
52,M,4,1,22,1,3,0,0
52,M,4,1,25,1,0.49589,0,0
52,M,4,1,26,1,3.380822,0,0
52,M,4,1,26,2,0.542466,0,0
52,M,4,1,28,1,0.989041,0,0
52,M,4,1,28,7,1,0,0
52,M,4,1,29,1,1,0,0
52,M,4,1,30,1,0.432877,0,0
52,M,4,1,34,1,0.926027,0,0
52,M,4,1,36,3,1,0,0
52,M,4,1,36,7,1,0,0
52,M,4,1,37,7,0.49863,0,0
52,M,4,1,39,1,0.931507,0,0
52,M,4,1,39,2,1,0,0
52,M,4,1,39,7,0.665753,0,0
52,M,4,1,41,1,0.50137,0,0
52,M,4,1,41,2,0.50137,0,0
52,M,4,1,42,6,1,0,0
52,M,4,1,42,7,0.961644,0,0
52,M,4,1,43,1,0.920548,0,0
52,M,4,1,44,1,1.438356,0,0
52,M,4,1,44,4,0.646575,0,0
52,M,4,1,44,7,1.961644,0,0
52,M,4,1,45,1,2,0,0
52,M,4,1,45,2,0.49589,0,0
52,M,4,1,46,1,1,0,0
52,M,4,1,46,3,1,0,0
52,M,4,1,46,7,0.989041,0,0
52,M,4,1,48,5,0.986301,0,0
52,M,4,1,48,6,0,0,0
52,M,4,1,50,1,0.279452,0,0
52,M,4,1,53,4,0.923288,0,0
52,M,4,1,54,1,0.216438,0,0
52,M,4,1,60,7,0.671233,0,0
52,M,4,2,0,1,0.323288,0,0
52,M,4,2,0,7,0.323288,0,0
52,M,4,2,1,2,0.167123,0,0
52,M,4,2,1,7,1,0,0
52,M,4,2,2,1,1.550685,0,0
52,M,4,2,2,2,0,0,0
52,M,4,2,2,7,1.49863,0,0
52,M,4,2,4,1,1.794521,0,0
52,M,4,2,4,7,0.430137,0,0
52,M,4,2,6,2,0.583562,0,0
52,M,4,2,7,4,0.50411,0,0
52,M,4,2,7,5,0.394521,0,0
52,M,4,2,7,7,1,0,0
52,M,4,2,8,2,1,0,0
52,M,4,2,8,7,1,0,0
52,M,4,2,9,5,0.452055,0,0
52,M,4,2,10,6,0.991781,0,0
52,M,4,2,10,7,0.936986,0,0
52,M,4,2,11,2,0.364384,0,0
52,M,4,2,11,7,2,0,0
52,M,4,2,12,1,1,0,0
52,M,4,2,12,2,1.00274,0,0
52,M,4,2,12,3,0.167123,0,0
52,M,4,2,12,4,1,0,0
52,M,4,2,12,7,1,0,0
52,M,4,2,13,1,0.446575,0,0
52,M,4,2,13,4,0.986301,0,0
52,M,4,2,13,7,2,0,0
52,M,4,2,14,7,1,0,0
52,M,4,2,15,1,1.00274,0,0
52,M,4,2,15,2,0.668493,0,0
52,M,4,2,16,1,1.421918,0,0
52,M,4,2,16,2,0.50137,0,0
52,M,4,2,16,3,0.947945,0,0
52,M,4,2,16,6,0.424658,0,0
52,M,4,2,16,7,3.172603,0,0
52,M,4,2,17,1,1.386301,0,0
52,M,4,2,17,2,0.49863,0,0
52,M,4,2,17,6,1,0,0
52,M,4,2,17,7,2.887671,0,0
52,M,4,2,18,1,0.342466,0,0
52,M,4,2,18,2,1,0,0
52,M,4,2,18,6,1,0,0
52,M,4,2,19,2,0.49863,0,0
52,M,4,2,19,3,0.989041,0,0
52,M,4,2,19,4,1,0,0
52,M,4,2,19,7,1.49863,0,0
52,M,4,2,21,6,0.50411,0,0
52,M,4,2,21,7,0.49589,0,0
52,M,4,2,22,3,0.747945,0,0
52,M,4,2,22,4,0.252055,0,0
52,M,4,2,26,4,0.443836,0,0
52,M,4,2,27,1,1,0,0
52,M,4,2,30,1,0.967123,0,0
52,M,4,2,33,1,0.287671,0,0
52,M,4,2,38,2,1,0,0
52,M,4,2,38,3,0.016438,0,0
52,M,4,2,54,3,1,0,0
52,M,4,3,0,1,1.983562,0,0
52,M,4,3,0,2,1.471233,0,0
52,M,4,3,0,3,1.99726,0,0
52,M,4,3,0,5,0.586301,0,0
52,M,4,3,0,7,0.90411,0,0
52,M,4,3,1,1,9.860274,0,0
52,M,4,3,1,2,3.657534,0,0
52,M,4,3,1,3,1.887671,0,0
52,M,4,3,1,4,0.934247,0,0
52,M,4,3,1,5,0.879452,0,0
52,M,4,3,1,6,0.8,0,0
52,M,4,3,1,7,19.59178,0,0
52,M,4,3,2,1,3.257534,0,0
52,M,4,3,2,2,6.936986,0,0
52,M,4,3,2,3,2.994521,0,0
52,M,4,3,2,4,3.246575,0,0
52,M,4,3,2,5,1.249315,0,0
52,M,4,3,2,7,10.67671,0,0
52,M,4,3,3,1,1.323288,0,0
52,M,4,3,3,2,3.890411,0,0
52,M,4,3,3,3,2.449315,0,0
52,M,4,3,3,4,0.468493,0,0
52,M,4,3,3,7,20.31233,0,0
52,M,4,3,4,1,2.556164,0,0
52,M,4,3,4,2,1.572603,0,0
52,M,4,3,4,3,0.986301,0,0
52,M,4,3,4,4,2.161644,0,0
52,M,4,3,4,5,1.753425,0,0
52,M,4,3,4,6,1.49863,0,0
52,M,4,3,4,7,10.24658,0,0
52,M,4,3,5,1,2.065753,0,0
52,M,4,3,5,2,1.49589,0,0
52,M,4,3,5,3,0.50411,0,0
52,M,4,3,5,4,3,0,0
52,M,4,3,5,5,1.958904,0,0
52,M,4,3,5,7,9.487671,0,0
52,M,4,3,6,1,1.717808,0,0
52,M,4,3,6,2,0.980822,0,0
52,M,4,3,6,3,0.994521,0,0
52,M,4,3,6,4,1.49863,0,0
52,M,4,3,6,5,1.632877,0,0
52,M,4,3,6,6,2.49589,0,0
52,M,4,3,6,7,4.090411,0,0
52,M,4,3,7,1,0.49589,0,0
52,M,4,3,7,2,1.00274,0,0
52,M,4,3,7,3,1,0,0
52,M,4,3,7,4,1.747945,0,0
52,M,4,3,7,6,0.49863,0,0
52,M,4,3,7,7,6.947945,0,0
52,M,4,3,8,3,0.860274,0,0
52,M,4,3,8,4,1,0,0
52,M,4,3,8,7,2.230137,0,0
52,M,4,3,9,1,0.975342,0,0
52,M,4,3,9,3,0.49863,0,0
52,M,4,3,9,4,0.747945,0,0
52,M,4,3,9,5,0.252055,0,0
52,M,4,3,9,6,1,0,0
52,M,4,3,9,7,6.958904,0,0
52,M,4,3,10,7,0.775342,0,0
52,M,4,3,11,1,1.254795,0,0
52,M,4,3,11,2,1.375342,0,0
52,M,4,3,11,4,1.139726,0,0
52,M,4,3,11,7,1.49589,0,0
52,M,4,3,12,1,1.093151,0,0
52,M,4,3,12,2,1.991781,0,0
52,M,4,3,12,3,1.032877,0,0
52,M,4,3,12,4,0.879452,0,0
52,M,4,3,12,6,0.813699,0,0
52,M,4,3,12,7,2,0,0
52,M,4,3,13,1,2.50411,0,0
52,M,4,3,13,2,1.712329,0,0
52,M,4,3,13,3,0.506849,0,0
52,M,4,3,13,4,0.39726,0,0
52,M,4,3,13,5,0.49589,0,0
52,M,4,3,13,6,0.50411,0,0
52,M,4,3,13,7,10.28493,0,0
52,M,4,3,14,1,3.693151,0,0
52,M,4,3,14,2,1.369863,0,0
52,M,4,3,14,4,1.961644,0,0
52,M,4,3,14,5,1.249315,0,0
52,M,4,3,14,6,0.969863,0,0
52,M,4,3,14,7,5.89863,0,0
52,M,4,3,15,1,5.852055,0,0
52,M,4,3,15,2,3.482192,0,0
52,M,4,3,15,3,4.293151,0,0
52,M,4,3,15,4,2.071233,0,0
52,M,4,3,15,5,1,0,0
52,M,4,3,15,6,0.279452,0,0
52,M,4,3,15,7,14.03288,0,0
52,M,4,3,16,1,4.386301,0,0
52,M,4,3,16,2,1,0,0
52,M,4,3,16,3,1.50411,0,0
52,M,4,3,16,4,6.378082,0,0
52,M,4,3,16,5,0.994521,0,0
52,M,4,3,16,6,5.893151,0,0
52,M,4,3,16,7,15.20274,0,0
52,M,4,3,17,1,2.876712,0,0
52,M,4,3,17,2,4.367123,0,0
52,M,4,3,17,3,2.586301,0,0
52,M,4,3,17,4,1.50137,0,0
52,M,4,3,17,5,4.991781,0,0
52,M,4,3,17,6,4.019178,0,0
52,M,4,3,17,7,14.6137,0,0
52,M,4,3,18,1,1.00274,0,0
52,M,4,3,18,3,1,0,0
52,M,4,3,18,5,0.967123,0,0
52,M,4,3,18,6,3.989041,0,0
52,M,4,3,18,7,7.865753,0,0
52,M,4,3,19,1,0.109589,0,0
52,M,4,3,19,3,1,0,0
52,M,4,3,19,6,0.59726,0,0
52,M,4,3,19,7,2.893151,0,0
52,M,4,3,20,1,1.167123,0,0
52,M,4,3,20,7,0.939726,0,0
52,M,4,3,21,1,0.465753,0,0
52,M,4,3,21,2,1,0,0
52,M,4,3,21,4,0.49863,0,0
52,M,4,3,21,6,1,0,0
52,M,4,3,21,7,0.556164,0,0
52,M,4,3,22,1,0.49589,0,0
52,M,4,3,22,2,1.517808,0,0
52,M,4,3,22,3,0.50137,0,0
52,M,4,3,22,7,1,0,0
52,M,4,3,23,2,1.49589,0,0
52,M,4,3,23,3,0.50411,0,0
52,M,4,3,23,4,1,0,0
52,M,4,3,23,7,1,0,0
52,M,4,3,24,2,1,0,0
52,M,4,3,24,3,0.463014,0,0
52,M,4,3,24,7,2,0,0
52,M,4,3,25,6,0.59726,0,0
52,M,4,3,25,7,3.027397,0,0
52,M,4,3,26,1,1.49863,0,0
52,M,4,3,26,7,0.49589,0,0
52,M,4,3,27,3,0.947945,0,0
52,M,4,3,28,1,0.975342,0,0
52,M,4,3,28,2,1,0,0
52,M,4,3,29,4,0.50411,0,0
52,M,4,3,30,7,0.457534,0,0
52,M,4,4,0,1,0.471233,0,0
52,M,4,4,0,5,0.10137,0,0
52,M,4,4,0,7,0.6,0,0
52,M,4,4,1,1,0.435616,0,0
52,M,4,4,1,2,1.126027,0,0
52,M,4,4,1,3,0.438356,0,0
52,M,4,4,1,7,7.282192,0,0
52,M,4,4,2,1,1.830137,0,0
52,M,4,4,2,2,0.578082,0,0
52,M,4,4,2,3,0.99726,0,0
52,M,4,4,2,4,0.50137,0,0
52,M,4,4,2,5,0.49589,0,0
52,M,4,4,2,6,0.50411,0,0
52,M,4,4,2,7,5.342466,0,0
52,M,4,4,3,1,1.767123,0,0
52,M,4,4,3,2,1.479452,0,0
52,M,4,4,3,3,0.50137,0,0
52,M,4,4,3,5,1.484932,0,0
52,M,4,4,3,7,4.254795,0,0
52,M,4,4,4,6,1,0,0
52,M,4,4,4,7,7.169863,0,0
52,M,4,4,5,1,0.358904,0,0
52,M,4,4,5,2,0.50137,0,0
52,M,4,4,5,3,0.126027,0,0
52,M,4,4,5,4,3.49589,0,0
52,M,4,4,5,5,2.00274,0,0
52,M,4,4,5,6,0.775342,0,0
52,M,4,4,5,7,8.246575,0,0
52,M,4,4,6,1,0.427397,0,0
52,M,4,4,6,2,0.50411,0,0
52,M,4,4,6,3,1.416438,0,0
52,M,4,4,6,4,1.50137,0,0
52,M,4,4,6,5,0.50411,0,0
52,M,4,4,6,6,2.00274,0,0
52,M,4,4,6,7,5.468493,0,0
52,M,4,4,7,1,0.205479,0,0
52,M,4,4,7,2,0.59726,0,0
52,M,4,4,7,4,2.50137,0,0
52,M,4,4,7,5,1.520548,0,0
52,M,4,4,7,6,1,0,0
52,M,4,4,7,7,3.013699,0,0
52,M,4,4,8,5,2.350685,0,0
52,M,4,4,8,6,0.964384,0,0
52,M,4,4,8,7,4.336986,0,0
52,M,4,4,9,7,1.260274,0,0
52,M,4,4,10,1,0.923288,0,0
52,M,4,4,10,3,0.789041,0,0
52,M,4,4,10,4,0.860274,0,0
52,M,4,4,10,7,1.791781,0,0
52,M,4,4,11,1,0.054795,0,0
52,M,4,4,11,2,1.038356,0,0
52,M,4,4,11,3,0.252055,0,0
52,M,4,4,11,5,0.50411,0,0
52,M,4,4,11,7,4.49863,0,0
52,M,4,4,12,1,2.046575,0,0
52,M,4,4,12,2,0.50411,0,0
52,M,4,4,12,3,0.624658,0,0
52,M,4,4,12,4,1.49589,0,0
52,M,4,4,12,5,1,0,0
52,M,4,4,12,6,0,0,0
52,M,4,4,12,7,1.526027,0,0
52,M,4,4,13,1,3.430137,0,0
52,M,4,4,13,2,3.046575,0,0
52,M,4,4,13,3,0.375342,0,0
52,M,4,4,13,4,1.506849,0,0
52,M,4,4,13,7,4.547945,0,0
52,M,4,4,14,1,1.463014,0,0
52,M,4,4,14,2,1.473973,0,0
52,M,4,4,14,3,2.731507,0,0
52,M,4,4,14,4,0.50411,0,0
